,valid_from,valid_to,value_exc_vat
54,2020-11-07T11:00:00Z,2020-11-07T11:30:00Z,9.9
55,2020-11-07T10:30:00Z,2020-11-07T11:00:00Z,9.6
56,2020-11-07T10:00:00Z,2020-11-07T10:30:00Z,9.76
57,2020-11-07T09:30:00Z,2020-11-07T10:00:00Z,9.74
58,2020-11-07T09:00:00Z,2020-11-07T09:30:00Z,9.74
59,2020-11-07T08:30:00Z,2020-11-07T09:00:00Z,8.44
60,2020-11-07T08:00:00Z,2020-11-07T08:30:00Z,8.1
61,2020-11-07T07:30:00Z,2020-11-07T08:00:00Z,7.28
62,2020-11-07T07:00:00Z,2020-11-07T07:30:00Z,7.28
63,2020-11-07T06:30:00Z,2020-11-07T07:00:00Z,7.6
64,2020-11-07T06:00:00Z,2020-11-07T06:30:00Z,8.16
65,2020-11-07T05:30:00Z,2020-11-07T06:00:00Z,7.2
66,2020-11-07T05:00:00Z,2020-11-07T05:30:00Z,6.9
67,2020-11-07T04:30:00Z,2020-11-07T05:00:00Z,6.62
68,2020-11-07T04:00:00Z,2020-11-07T04:30:00Z,6.62
69,2020-11-07T03:30:00Z,2020-11-07T04:00:00Z,6.62
70,2020-11-07T03:00:00Z,2020-11-07T03:30:00Z,7.52
71,2020-11-07T02:30:00Z,2020-11-07T03:00:00Z,7.2
72,2020-11-07T02:00:00Z,2020-11-07T02:30:00Z,7.4
73,2020-11-07T01:30:00Z,2020-11-07T02:00:00Z,7.6
74,2020-11-07T01:00:00Z,2020-11-07T01:30:00Z,7.6
75,2020-11-07T00:30:00Z,2020-11-07T01:00:00Z,8.4
76,2020-11-07T00:00:00Z,2020-11-07T00:30:00Z,8.4
77,2020-11-06T23:30:00Z,2020-11-07T00:00:00Z,8.1
78,2020-11-06T23:00:00Z,2020-11-06T23:30:00Z,7.52
79,2020-11-06T22:30:00Z,2020-11-06T23:00:00Z,7.11
80,2020-11-06T22:00:00Z,2020-11-06T22:30:00Z,8.24
81,2020-11-06T21:30:00Z,2020-11-06T22:00:00Z,8.66
82,2020-11-06T21:00:00Z,2020-11-06T21:30:00Z,9.6
83,2020-11-06T20:30:00Z,2020-11-06T21:00:00Z,8.18
84,2020-11-06T20:00:00Z,2020-11-06T20:30:00Z,8.3
85,2020-11-06T19:30:00Z,2020-11-06T20:00:00Z,8.8
86,2020-11-06T19:00:00Z,2020-11-06T19:30:00Z,10.16
87,2020-11-06T18:30:00Z,2020-11-06T19:00:00Z,23.04
88,2020-11-06T18:00:00Z,2020-11-06T18:30:00Z,25.2
89,2020-11-06T17:30:00Z,2020-11-06T18:00:00Z,27.76
90,2020-11-06T17:00:00Z,2020-11-06T17:30:00Z,26.1
91,2020-11-06T16:30:00Z,2020-11-06T17:00:00Z,23.6
92,2020-11-06T16:00:00Z,2020-11-06T16:30:00Z,20.2
93,2020-11-06T15:30:00Z,2020-11-06T16:00:00Z,8.42
94,2020-11-06T15:00:00Z,2020-11-06T15:30:00Z,7.6
95,2020-11-06T14:30:00Z,2020-11-06T15:00:00Z,8.0
96,2020-11-06T14:00:00Z,2020-11-06T14:30:00Z,8.08
97,2020-11-06T13:30:00Z,2020-11-06T14:00:00Z,7.78
98,2020-11-06T13:00:00Z,2020-11-06T13:30:00Z,8.0
99,2020-11-06T12:30:00Z,2020-11-06T13:00:00Z,8.0
0,2020-11-06T12:00:00Z,2020-11-06T12:30:00Z,8.08
1,2020-11-06T11:30:00Z,2020-11-06T12:00:00Z,8.0
2,2020-11-06T11:00:00Z,2020-11-06T11:30:00Z,8.08
3,2020-11-06T10:30:00Z,2020-11-06T11:00:00Z,8.08
4,2020-11-06T10:00:00Z,2020-11-06T10:30:00Z,9.68
5,2020-11-06T09:30:00Z,2020-11-06T10:00:00Z,10.4
6,2020-11-06T09:00:00Z,2020-11-06T09:30:00Z,11.0
7,2020-11-06T08:30:00Z,2020-11-06T09:00:00Z,11.04
8,2020-11-06T08:00:00Z,2020-11-06T08:30:00Z,11.2
9,2020-11-06T07:30:00Z,2020-11-06T08:00:00Z,11.0
10,2020-11-06T07:00:00Z,2020-11-06T07:30:00Z,9.26
11,2020-11-06T06:30:00Z,2020-11-06T07:00:00Z,8.0
12,2020-11-06T06:00:00Z,2020-11-06T06:30:00Z,8.54
13,2020-11-06T05:30:00Z,2020-11-06T06:00:00Z,7.9
14,2020-11-06T05:00:00Z,2020-11-06T05:30:00Z,7.7
15,2020-11-06T04:30:00Z,2020-11-06T05:00:00Z,7.2
16,2020-11-06T04:00:00Z,2020-11-06T04:30:00Z,7.2
17,2020-11-06T03:30:00Z,2020-11-06T04:00:00Z,7.2
18,2020-11-06T03:00:00Z,2020-11-06T03:30:00Z,7.92
19,2020-11-06T02:30:00Z,2020-11-06T03:00:00Z,7.93
20,2020-11-06T02:00:00Z,2020-11-06T02:30:00Z,8.2
21,2020-11-06T01:30:00Z,2020-11-06T02:00:00Z,8.26
22,2020-11-06T01:00:00Z,2020-11-06T01:30:00Z,8.56
23,2020-11-06T00:30:00Z,2020-11-06T01:00:00Z,8.0
24,2020-11-06T00:00:00Z,2020-11-06T00:30:00Z,7.84
25,2020-11-05T23:30:00Z,2020-11-06T00:00:00Z,7.2
26,2020-11-05T23:00:00Z,2020-11-05T23:30:00Z,7.8
27,2020-11-05T22:30:00Z,2020-11-05T23:00:00Z,8.0
28,2020-11-05T22:00:00Z,2020-11-05T22:30:00Z,8.12
29,2020-11-05T21:30:00Z,2020-11-05T22:00:00Z,8.86
30,2020-11-05T21:00:00Z,2020-11-05T21:30:00Z,11.0
31,2020-11-05T20:30:00Z,2020-11-05T21:00:00Z,8.96
32,2020-11-05T20:00:00Z,2020-11-05T20:30:00Z,10.4
33,2020-11-05T19:30:00Z,2020-11-05T20:00:00Z,10.8
34,2020-11-05T19:00:00Z,2020-11-05T19:30:00Z,15.04
35,2020-11-05T18:30:00Z,2020-11-05T19:00:00Z,33.33
36,2020-11-05T18:00:00Z,2020-11-05T18:30:00Z,33.33
37,2020-11-05T17:30:00Z,2020-11-05T18:00:00Z,33.33
38,2020-11-05T17:00:00Z,2020-11-05T17:30:00Z,33.33
39,2020-11-05T16:30:00Z,2020-11-05T17:00:00Z,32.0
40,2020-11-05T16:00:00Z,2020-11-05T16:30:00Z,21.44
41,2020-11-05T15:30:00Z,2020-11-05T16:00:00Z,10.36
42,2020-11-05T15:00:00Z,2020-11-05T15:30:00Z,8.62
43,2020-11-05T14:30:00Z,2020-11-05T15:00:00Z,8.6
44,2020-11-05T14:00:00Z,2020-11-05T14:30:00Z,8.28
45,2020-11-05T13:30:00Z,2020-11-05T14:00:00Z,8.64
46,2020-11-05T13:00:00Z,2020-11-05T13:30:00Z,8.8
47,2020-11-05T12:30:00Z,2020-11-05T13:00:00Z,8.76
48,2020-11-05T12:00:00Z,2020-11-05T12:30:00Z,8.56
49,2020-11-05T11:30:00Z,2020-11-05T12:00:00Z,8.14
50,2020-11-05T11:00:00Z,2020-11-05T11:30:00Z,7.8
51,2020-11-05T10:30:00Z,2020-11-05T11:00:00Z,8.62
52,2020-11-05T10:00:00Z,2020-11-05T10:30:00Z,9.0
53,2020-11-05T09:30:00Z,2020-11-05T10:00:00Z,9.34
54,2020-11-05T09:00:00Z,2020-11-05T09:30:00Z,10.08
55,2020-11-05T08:30:00Z,2020-11-05T09:00:00Z,10.2
56,2020-11-05T08:00:00Z,2020-11-05T08:30:00Z,10.2
57,2020-11-05T07:30:00Z,2020-11-05T08:00:00Z,9.84
58,2020-11-05T07:00:00Z,2020-11-05T07:30:00Z,8.2
59,2020-11-05T06:30:00Z,2020-11-05T07:00:00Z,8.2
60,2020-11-05T06:00:00Z,2020-11-05T06:30:00Z,8.2
61,2020-11-05T05:30:00Z,2020-11-05T06:00:00Z,7.4
62,2020-11-05T05:00:00Z,2020-11-05T05:30:00Z,7.2
63,2020-11-05T04:30:00Z,2020-11-05T05:00:00Z,6.72
64,2020-11-05T04:00:00Z,2020-11-05T04:30:00Z,6.24
65,2020-11-05T03:30:00Z,2020-11-05T04:00:00Z,5.6
66,2020-11-05T03:00:00Z,2020-11-05T03:30:00Z,6.08
67,2020-11-05T02:30:00Z,2020-11-05T03:00:00Z,5.9
68,2020-11-05T02:00:00Z,2020-11-05T02:30:00Z,6.88
69,2020-11-05T01:30:00Z,2020-11-05T02:00:00Z,7.0
70,2020-11-05T01:00:00Z,2020-11-05T01:30:00Z,7.6
71,2020-11-05T00:30:00Z,2020-11-05T01:00:00Z,7.84
72,2020-11-05T00:00:00Z,2020-11-05T00:30:00Z,7.48
73,2020-11-04T23:30:00Z,2020-11-05T00:00:00Z,8.0
74,2020-11-04T23:00:00Z,2020-11-04T23:30:00Z,8.0
75,2020-11-04T22:30:00Z,2020-11-04T23:00:00Z,6.4
76,2020-11-04T22:00:00Z,2020-11-04T22:30:00Z,7.52
77,2020-11-04T21:30:00Z,2020-11-04T22:00:00Z,7.56
78,2020-11-04T21:00:00Z,2020-11-04T21:30:00Z,8.26
79,2020-11-04T20:30:00Z,2020-11-04T21:00:00Z,8.2
80,2020-11-04T20:00:00Z,2020-11-04T20:30:00Z,8.92
81,2020-11-04T19:30:00Z,2020-11-04T20:00:00Z,9.6
82,2020-11-04T19:00:00Z,2020-11-04T19:30:00Z,12.2
83,2020-11-04T18:30:00Z,2020-11-04T19:00:00Z,26.12
84,2020-11-04T18:00:00Z,2020-11-04T18:30:00Z,31.8
85,2020-11-04T17:30:00Z,2020-11-04T18:00:00Z,33.33
86,2020-11-04T17:00:00Z,2020-11-04T17:30:00Z,33.33
87,2020-11-04T16:30:00Z,2020-11-04T17:00:00Z,26.06
88,2020-11-04T16:00:00Z,2020-11-04T16:30:00Z,20.31
89,2020-11-04T15:30:00Z,2020-11-04T16:00:00Z,9.16
90,2020-11-04T15:00:00Z,2020-11-04T15:30:00Z,8.22
91,2020-11-04T14:30:00Z,2020-11-04T15:00:00Z,8.0
92,2020-11-04T14:00:00Z,2020-11-04T14:30:00Z,7.88
93,2020-11-04T13:30:00Z,2020-11-04T14:00:00Z,7.72
94,2020-11-04T13:00:00Z,2020-11-04T13:30:00Z,8.0
95,2020-11-04T12:30:00Z,2020-11-04T13:00:00Z,8.06
96,2020-11-04T12:00:00Z,2020-11-04T12:30:00Z,7.7
97,2020-11-04T11:30:00Z,2020-11-04T12:00:00Z,7.76
98,2020-11-04T11:00:00Z,2020-11-04T11:30:00Z,7.6
99,2020-11-04T10:30:00Z,2020-11-04T11:00:00Z,7.4
0,2020-11-04T10:00:00Z,2020-11-04T10:30:00Z,7.68
1,2020-11-04T09:30:00Z,2020-11-04T10:00:00Z,9.42
2,2020-11-04T09:00:00Z,2020-11-04T09:30:00Z,9.8
3,2020-11-04T08:30:00Z,2020-11-04T09:00:00Z,9.8
4,2020-11-04T08:00:00Z,2020-11-04T08:30:00Z,9.62
5,2020-11-04T07:30:00Z,2020-11-04T08:00:00Z,9.62
6,2020-11-04T07:00:00Z,2020-11-04T07:30:00Z,8.48
7,2020-11-04T06:30:00Z,2020-11-04T07:00:00Z,8.0
8,2020-11-04T06:00:00Z,2020-11-04T06:30:00Z,8.4
9,2020-11-04T05:30:00Z,2020-11-04T06:00:00Z,8.02
10,2020-11-04T05:00:00Z,2020-11-04T05:30:00Z,7.04
11,2020-11-04T04:30:00Z,2020-11-04T05:00:00Z,6.6
12,2020-11-04T04:00:00Z,2020-11-04T04:30:00Z,6.6
13,2020-11-04T03:30:00Z,2020-11-04T04:00:00Z,6.4
14,2020-11-04T03:00:00Z,2020-11-04T03:30:00Z,6.56
15,2020-11-04T02:30:00Z,2020-11-04T03:00:00Z,7.0
16,2020-11-04T02:00:00Z,2020-11-04T02:30:00Z,7.52
17,2020-11-04T01:30:00Z,2020-11-04T02:00:00Z,7.62
18,2020-11-04T01:00:00Z,2020-11-04T01:30:00Z,7.8
19,2020-11-04T00:30:00Z,2020-11-04T01:00:00Z,7.8
20,2020-11-04T00:00:00Z,2020-11-04T00:30:00Z,7.24
21,2020-11-03T23:30:00Z,2020-11-04T00:00:00Z,7.04
22,2020-11-03T23:00:00Z,2020-11-03T23:30:00Z,7.0
23,2020-11-03T22:30:00Z,2020-11-03T23:00:00Z,5.6
24,2020-11-03T22:00:00Z,2020-11-03T22:30:00Z,7.52
25,2020-11-03T21:30:00Z,2020-11-03T22:00:00Z,6.6
26,2020-11-03T21:00:00Z,2020-11-03T21:30:00Z,8.8
27,2020-11-03T20:30:00Z,2020-11-03T21:00:00Z,8.3
28,2020-11-03T20:00:00Z,2020-11-03T20:30:00Z,8.88
29,2020-11-03T19:30:00Z,2020-11-03T20:00:00Z,8.6
30,2020-11-03T19:00:00Z,2020-11-03T19:30:00Z,9.6
31,2020-11-03T18:30:00Z,2020-11-03T19:00:00Z,22.28
32,2020-11-03T18:00:00Z,2020-11-03T18:30:00Z,24.64
33,2020-11-03T17:30:00Z,2020-11-03T18:00:00Z,26.46
34,2020-11-03T17:00:00Z,2020-11-03T17:30:00Z,24.8
35,2020-11-03T16:30:00Z,2020-11-03T17:00:00Z,22.8
36,2020-11-03T16:00:00Z,2020-11-03T16:30:00Z,18.8
37,2020-11-03T15:30:00Z,2020-11-03T16:00:00Z,8.0
38,2020-11-03T15:00:00Z,2020-11-03T15:30:00Z,6.72
39,2020-11-03T14:30:00Z,2020-11-03T15:00:00Z,7.2
40,2020-11-03T14:00:00Z,2020-11-03T14:30:00Z,7.68
41,2020-11-03T13:30:00Z,2020-11-03T14:00:00Z,7.36
42,2020-11-03T13:00:00Z,2020-11-03T13:30:00Z,8.34
43,2020-11-03T12:30:00Z,2020-11-03T13:00:00Z,8.08
44,2020-11-03T12:00:00Z,2020-11-03T12:30:00Z,8.0
45,2020-11-03T11:30:00Z,2020-11-03T12:00:00Z,8.16
46,2020-11-03T11:00:00Z,2020-11-03T11:30:00Z,8.16
47,2020-11-03T10:30:00Z,2020-11-03T11:00:00Z,8.16
48,2020-11-03T10:00:00Z,2020-11-03T10:30:00Z,8.8
49,2020-11-03T09:30:00Z,2020-11-03T10:00:00Z,8.8
50,2020-11-03T09:00:00Z,2020-11-03T09:30:00Z,9.6
51,2020-11-03T08:30:00Z,2020-11-03T09:00:00Z,10.0
52,2020-11-03T08:00:00Z,2020-11-03T08:30:00Z,9.28
53,2020-11-03T07:30:00Z,2020-11-03T08:00:00Z,8.8
54,2020-11-03T07:00:00Z,2020-11-03T07:30:00Z,7.4
55,2020-11-03T06:30:00Z,2020-11-03T07:00:00Z,8.4
56,2020-11-03T06:00:00Z,2020-11-03T06:30:00Z,9.28
57,2020-11-03T05:30:00Z,2020-11-03T06:00:00Z,7.8
58,2020-11-03T05:00:00Z,2020-11-03T05:30:00Z,5.32
59,2020-11-03T04:30:00Z,2020-11-03T05:00:00Z,5.34
60,2020-11-03T04:00:00Z,2020-11-03T04:30:00Z,4.12
61,2020-11-03T03:30:00Z,2020-11-03T04:00:00Z,4.1
62,2020-11-03T03:00:00Z,2020-11-03T03:30:00Z,4.32
63,2020-11-03T02:30:00Z,2020-11-03T03:00:00Z,2.82
64,2020-11-03T02:00:00Z,2020-11-03T02:30:00Z,3.68
65,2020-11-03T01:30:00Z,2020-11-03T02:00:00Z,3.04
66,2020-11-03T01:00:00Z,2020-11-03T01:30:00Z,4.0
67,2020-11-03T00:30:00Z,2020-11-03T01:00:00Z,4.0
68,2020-11-03T00:00:00Z,2020-11-03T00:30:00Z,4.0
69,2020-11-02T23:30:00Z,2020-11-03T00:00:00Z,3.84
70,2020-11-02T23:00:00Z,2020-11-02T23:30:00Z,5.14
71,2020-11-02T22:30:00Z,2020-11-02T23:00:00Z,5.6
72,2020-11-02T22:00:00Z,2020-11-02T22:30:00Z,8.0
73,2020-11-02T21:30:00Z,2020-11-02T22:00:00Z,8.0
74,2020-11-02T21:00:00Z,2020-11-02T21:30:00Z,9.1
75,2020-11-02T20:30:00Z,2020-11-02T21:00:00Z,8.0
76,2020-11-02T20:00:00Z,2020-11-02T20:30:00Z,8.2
77,2020-11-02T19:30:00Z,2020-11-02T20:00:00Z,8.0
78,2020-11-02T19:00:00Z,2020-11-02T19:30:00Z,10.6
79,2020-11-02T18:30:00Z,2020-11-02T19:00:00Z,22.8
80,2020-11-02T18:00:00Z,2020-11-02T18:30:00Z,24.86
81,2020-11-02T17:30:00Z,2020-11-02T18:00:00Z,27.6
82,2020-11-02T17:00:00Z,2020-11-02T17:30:00Z,25.28
83,2020-11-02T16:30:00Z,2020-11-02T17:00:00Z,24.2
84,2020-11-02T16:00:00Z,2020-11-02T16:30:00Z,20.8
85,2020-11-02T15:30:00Z,2020-11-02T16:00:00Z,8.06
86,2020-11-02T15:00:00Z,2020-11-02T15:30:00Z,8.2
87,2020-11-02T14:30:00Z,2020-11-02T15:00:00Z,6.94
88,2020-11-02T14:00:00Z,2020-11-02T14:30:00Z,7.04
89,2020-11-02T13:30:00Z,2020-11-02T14:00:00Z,6.86
90,2020-11-02T13:00:00Z,2020-11-02T13:30:00Z,7.08
91,2020-11-02T12:30:00Z,2020-11-02T13:00:00Z,7.82
92,2020-11-02T12:00:00Z,2020-11-02T12:30:00Z,8.0
93,2020-11-02T11:30:00Z,2020-11-02T12:00:00Z,8.28
94,2020-11-02T11:00:00Z,2020-11-02T11:30:00Z,7.96
95,2020-11-02T10:30:00Z,2020-11-02T11:00:00Z,8.48
96,2020-11-02T10:00:00Z,2020-11-02T10:30:00Z,9.74
97,2020-11-02T09:30:00Z,2020-11-02T10:00:00Z,10.08
98,2020-11-02T09:00:00Z,2020-11-02T09:30:00Z,10.6
99,2020-11-02T08:30:00Z,2020-11-02T09:00:00Z,9.6
0,2020-11-02T08:00:00Z,2020-11-02T08:30:00Z,8.6
1,2020-11-02T07:30:00Z,2020-11-02T08:00:00Z,8.0
2,2020-11-02T07:00:00Z,2020-11-02T07:30:00Z,6.92
3,2020-11-02T06:30:00Z,2020-11-02T07:00:00Z,7.26
4,2020-11-02T06:00:00Z,2020-11-02T06:30:00Z,5.22
5,2020-11-02T05:30:00Z,2020-11-02T06:00:00Z,4.2
6,2020-11-02T05:00:00Z,2020-11-02T05:30:00Z,3.56
7,2020-11-02T04:30:00Z,2020-11-02T05:00:00Z,-0.16
8,2020-11-02T04:00:00Z,2020-11-02T04:30:00Z,0.18
9,2020-11-02T03:30:00Z,2020-11-02T04:00:00Z,-1.28
10,2020-11-02T03:00:00Z,2020-11-02T03:30:00Z,0.4
11,2020-11-02T02:30:00Z,2020-11-02T03:00:00Z,-1.38
12,2020-11-02T02:00:00Z,2020-11-02T02:30:00Z,-0.16
13,2020-11-02T01:30:00Z,2020-11-02T02:00:00Z,0.0
14,2020-11-02T01:00:00Z,2020-11-02T01:30:00Z,1.28
15,2020-11-02T00:30:00Z,2020-11-02T01:00:00Z,1.92
16,2020-11-02T00:00:00Z,2020-11-02T00:30:00Z,0.87
17,2020-11-01T23:30:00Z,2020-11-02T00:00:00Z,2.88
18,2020-11-01T23:00:00Z,2020-11-01T23:30:00Z,4.0
19,2020-11-01T22:30:00Z,2020-11-01T23:00:00Z,4.64
20,2020-11-01T22:00:00Z,2020-11-01T22:30:00Z,6.4
21,2020-11-01T21:30:00Z,2020-11-01T22:00:00Z,6.88
22,2020-11-01T21:00:00Z,2020-11-01T21:30:00Z,9.6
23,2020-11-01T20:30:00Z,2020-11-01T21:00:00Z,8.42
24,2020-11-01T20:00:00Z,2020-11-01T20:30:00Z,9.92
25,2020-11-01T19:30:00Z,2020-11-01T20:00:00Z,9.12
26,2020-11-01T19:00:00Z,2020-11-01T19:30:00Z,11.52
27,2020-11-01T18:30:00Z,2020-11-01T19:00:00Z,23.2
28,2020-11-01T18:00:00Z,2020-11-01T18:30:00Z,26.0
29,2020-11-01T17:30:00Z,2020-11-01T18:00:00Z,27.2
30,2020-11-01T17:00:00Z,2020-11-01T17:30:00Z,27.2
31,2020-11-01T16:30:00Z,2020-11-01T17:00:00Z,24.0
32,2020-11-01T16:00:00Z,2020-11-01T16:30:00Z,20.64
33,2020-11-01T15:30:00Z,2020-11-01T16:00:00Z,7.0
34,2020-11-01T15:00:00Z,2020-11-01T15:30:00Z,7.19
35,2020-11-01T14:30:00Z,2020-11-01T15:00:00Z,7.44
36,2020-11-01T14:00:00Z,2020-11-01T14:30:00Z,7.68
37,2020-11-01T13:30:00Z,2020-11-01T14:00:00Z,7.58
38,2020-11-01T13:00:00Z,2020-11-01T13:30:00Z,8.4
39,2020-11-01T12:30:00Z,2020-11-01T13:00:00Z,7.6
40,2020-11-01T12:00:00Z,2020-11-01T12:30:00Z,7.04
41,2020-11-01T11:30:00Z,2020-11-01T12:00:00Z,6.56
42,2020-11-01T11:00:00Z,2020-11-01T11:30:00Z,5.76
43,2020-11-01T10:30:00Z,2020-11-01T11:00:00Z,6.0
44,2020-11-01T10:00:00Z,2020-11-01T10:30:00Z,4.96
45,2020-11-01T09:30:00Z,2020-11-01T10:00:00Z,4.96
46,2020-11-01T09:00:00Z,2020-11-01T09:30:00Z,3.84
47,2020-11-01T08:30:00Z,2020-11-01T09:00:00Z,5.1
48,2020-11-01T08:00:00Z,2020-11-01T08:30:00Z,2.24
49,2020-11-01T07:30:00Z,2020-11-01T08:00:00Z,2.22
50,2020-11-01T07:00:00Z,2020-11-01T07:30:00Z,0.64
51,2020-11-01T06:30:00Z,2020-11-01T07:00:00Z,2.0
52,2020-11-01T06:00:00Z,2020-11-01T06:30:00Z,0.8
53,2020-11-01T05:30:00Z,2020-11-01T06:00:00Z,1.02
54,2020-11-01T05:00:00Z,2020-11-01T05:30:00Z,1.02
55,2020-11-01T04:30:00Z,2020-11-01T05:00:00Z,0.8
56,2020-11-01T04:00:00Z,2020-11-01T04:30:00Z,2.0
57,2020-11-01T03:30:00Z,2020-11-01T04:00:00Z,1.8
58,2020-11-01T03:00:00Z,2020-11-01T03:30:00Z,2.8
59,2020-11-01T02:30:00Z,2020-11-01T03:00:00Z,2.4
60,2020-11-01T02:00:00Z,2020-11-01T02:30:00Z,4.0
61,2020-11-01T01:30:00Z,2020-11-01T02:00:00Z,3.84
62,2020-11-01T01:00:00Z,2020-11-01T01:30:00Z,5.2
63,2020-11-01T00:30:00Z,2020-11-01T01:00:00Z,4.16
64,2020-11-01T00:00:00Z,2020-11-01T00:30:00Z,4.02
65,2020-10-31T23:30:00Z,2020-11-01T00:00:00Z,5.0
66,2020-10-31T23:00:00Z,2020-10-31T23:30:00Z,6.52
67,2020-10-31T22:30:00Z,2020-10-31T23:00:00Z,4.88
68,2020-10-31T22:00:00Z,2020-10-31T22:30:00Z,7.38
69,2020-10-31T21:30:00Z,2020-10-31T22:00:00Z,5.68
70,2020-10-31T21:00:00Z,2020-10-31T21:30:00Z,8.2
71,2020-10-31T20:30:00Z,2020-10-31T21:00:00Z,7.4
72,2020-10-31T20:00:00Z,2020-10-31T20:30:00Z,8.74
73,2020-10-31T19:30:00Z,2020-10-31T20:00:00Z,8.6
74,2020-10-31T19:00:00Z,2020-10-31T19:30:00Z,10.0
75,2020-10-31T18:30:00Z,2020-10-31T19:00:00Z,24.22
76,2020-10-31T18:00:00Z,2020-10-31T18:30:00Z,26.32
77,2020-10-31T17:30:00Z,2020-10-31T18:00:00Z,27.5
78,2020-10-31T17:00:00Z,2020-10-31T17:30:00Z,26.54
79,2020-10-31T16:30:00Z,2020-10-31T17:00:00Z,21.68
80,2020-10-31T16:00:00Z,2020-10-31T16:30:00Z,18.8
81,2020-10-31T15:30:00Z,2020-10-31T16:00:00Z,5.6
82,2020-10-31T15:00:00Z,2020-10-31T15:30:00Z,4.92
83,2020-10-31T14:30:00Z,2020-10-31T15:00:00Z,5.2
84,2020-10-31T14:00:00Z,2020-10-31T14:30:00Z,5.6
85,2020-10-31T13:30:00Z,2020-10-31T14:00:00Z,6.0
86,2020-10-31T13:00:00Z,2020-10-31T13:30:00Z,7.2
87,2020-10-31T12:30:00Z,2020-10-31T13:00:00Z,8.6
88,2020-10-31T12:00:00Z,2020-10-31T12:30:00Z,8.8
89,2020-10-31T11:30:00Z,2020-10-31T12:00:00Z,8.68
90,2020-10-31T11:00:00Z,2020-10-31T11:30:00Z,8.7
91,2020-10-31T10:30:00Z,2020-10-31T11:00:00Z,7.9
92,2020-10-31T10:00:00Z,2020-10-31T10:30:00Z,7.6
93,2020-10-31T09:30:00Z,2020-10-31T10:00:00Z,7.2
94,2020-10-31T09:00:00Z,2020-10-31T09:30:00Z,6.24
95,2020-10-31T08:30:00Z,2020-10-31T09:00:00Z,8.8
96,2020-10-31T08:00:00Z,2020-10-31T08:30:00Z,6.0
97,2020-10-31T07:30:00Z,2020-10-31T08:00:00Z,7.8
98,2020-10-31T07:00:00Z,2020-10-31T07:30:00Z,4.72
99,2020-10-31T06:30:00Z,2020-10-31T07:00:00Z,5.62
0,2020-10-31T06:00:00Z,2020-10-31T06:30:00Z,5.3
1,2020-10-31T05:30:00Z,2020-10-31T06:00:00Z,3.36
2,2020-10-31T05:00:00Z,2020-10-31T05:30:00Z,3.2
3,2020-10-31T04:30:00Z,2020-10-31T05:00:00Z,4.28
4,2020-10-31T04:00:00Z,2020-10-31T04:30:00Z,5.92
5,2020-10-31T03:30:00Z,2020-10-31T04:00:00Z,4.4
6,2020-10-31T03:00:00Z,2020-10-31T03:30:00Z,6.08
7,2020-10-31T02:30:00Z,2020-10-31T03:00:00Z,5.36
8,2020-10-31T02:00:00Z,2020-10-31T02:30:00Z,7.0
9,2020-10-31T01:30:00Z,2020-10-31T02:00:00Z,5.44
10,2020-10-31T01:00:00Z,2020-10-31T01:30:00Z,7.0
11,2020-10-31T00:30:00Z,2020-10-31T01:00:00Z,8.8
12,2020-10-31T00:00:00Z,2020-10-31T00:30:00Z,8.48
13,2020-10-30T23:30:00Z,2020-10-31T00:00:00Z,10.4
14,2020-10-30T23:00:00Z,2020-10-30T23:30:00Z,11.6
15,2020-10-30T22:30:00Z,2020-10-30T23:00:00Z,7.64
16,2020-10-30T22:00:00Z,2020-10-30T22:30:00Z,9.0
17,2020-10-30T21:30:00Z,2020-10-30T22:00:00Z,8.56
18,2020-10-30T21:00:00Z,2020-10-30T21:30:00Z,10.0
19,2020-10-30T20:30:00Z,2020-10-30T21:00:00Z,8.8
20,2020-10-30T20:00:00Z,2020-10-30T20:30:00Z,8.9
21,2020-10-30T19:30:00Z,2020-10-30T20:00:00Z,9.4
22,2020-10-30T19:00:00Z,2020-10-30T19:30:00Z,11.52
23,2020-10-30T18:30:00Z,2020-10-30T19:00:00Z,25.6
24,2020-10-30T18:00:00Z,2020-10-30T18:30:00Z,28.28
25,2020-10-30T17:30:00Z,2020-10-30T18:00:00Z,30.0
26,2020-10-30T17:00:00Z,2020-10-30T17:30:00Z,28.48
27,2020-10-30T16:30:00Z,2020-10-30T17:00:00Z,25.4
28,2020-10-30T16:00:00Z,2020-10-30T16:30:00Z,21.2
29,2020-10-30T15:30:00Z,2020-10-30T16:00:00Z,7.8
30,2020-10-30T15:00:00Z,2020-10-30T15:30:00Z,7.8
31,2020-10-30T14:30:00Z,2020-10-30T15:00:00Z,10.0
32,2020-10-30T14:00:00Z,2020-10-30T14:30:00Z,10.14
33,2020-10-30T13:30:00Z,2020-10-30T14:00:00Z,9.64
34,2020-10-30T13:00:00Z,2020-10-30T13:30:00Z,9.64
35,2020-10-30T12:30:00Z,2020-10-30T13:00:00Z,9.94
36,2020-10-30T12:00:00Z,2020-10-30T12:30:00Z,9.6
37,2020-10-30T11:30:00Z,2020-10-30T12:00:00Z,8.8
38,2020-10-30T11:00:00Z,2020-10-30T11:30:00Z,8.64
39,2020-10-30T10:30:00Z,2020-10-30T11:00:00Z,9.2
40,2020-10-30T10:00:00Z,2020-10-30T10:30:00Z,9.4
41,2020-10-30T09:30:00Z,2020-10-30T10:00:00Z,9.12
